,price,Furnishing,Bathroom,Balcony,bhk,locality,City
337,"16,000",Unfurnished,2,2,2 BHK Apartment ," Savvy Solaris, Motera ",Ahmedabad
338,"40,000",Furnished,3,1,3 BHK Apartment ," Orchid Sky, Shela ",Ahmedabad
339,"33,000",Furnished,3,1,3 BHK Apartment ," SURYANSH ELEGANCE, Shilaj ",Ahmedabad
340,"24,500",Furnished,2,2,2 BHK Apartment ," Akash Tower, Bodakdev ",Ahmedabad
341,"6,000",Unfurnished,1,2,1 BHK Apartment ," Daxini Society, Maninagar ",Ahmedabad
342,"22,000",Unfurnished,2,1,2 BHK Apartment ," Adani Shantigram, Sarkhej Gandhinagar Highway ",Ahmedabad
343,"40,000",Furnished,3,2,3 BHK Apartment ," Pinecrest Apartments, Jagatpur ",Ahmedabad
344,"27,000",Furnished,2,2,2 BHK Apartment ," Parichay Apartment, Bodakdev ",Ahmedabad
345,"25,000",Unfurnished,2,2,2 BHK Apartment , Chandkheda ,Ahmedabad
346,"15,000",Unfurnished,1,1,2 BHK Apartment ," Akash Residency, Shela ",Ahmedabad
347,"20,000",Furnished,2,0,2 BHK Apartment ," Ashtavinayak Aatrey Ivaan 3, Nana Chiloda ",Ahmedabad
348,"13,000",Semi-Furnished,2,1,2 BHK Apartment ," Swati Residency 4, Chandkheda ",Ahmedabad
349,"12,000",Furnished,2,3,2 BHK Apartment ," Panacea Residency, Naroda ",Ahmedabad
350,"15,000",Unfurnished,4,1,4 BHKHouse ," Rameshwar Bungalows And Arcade 11, Kasindra ",Ahmedabad
351,"35,000",Furnished,3,3,3 BHK Apartment ," Savvy Solaris, Motera ",Ahmedabad
352,"17,000",Unfurnished,2,1,2 BHK Apartment , bhavya park ,Ahmedabad
353,"55,000",Furnished,3,1,3 BHKHouse , Sola ,Ahmedabad
354,"11,000",Unfurnished,2,3,2 BHKHouse , Aaradhna Society Part 1 ,Ahmedabad
355,"15,000",Furnished,3,0,3 BHKHouse ," Manipur Green, Manipur ",Ahmedabad
356,"17,000",Unfurnished,4,2,3 BHKHouse ," Kudrat Pearl Villa And Plaza, Nava Naroda ",Ahmedabad
357,"20,000",Furnished,2,2,3 BHK Apartment , New Ranip ,Ahmedabad
358,"16,500",Semi-Furnished,3,2,3 BHK Apartment ," Shastrinagar, Nirnay Nagar ",Ahmedabad
359,"17,000",Unfurnished,2,0,2 BHKHouse , Chandkheda ,Ahmedabad
360,"5,000",Unfurnished,1,3,1 BHK Apartment , 91 Shrinath park society Near Jogeshwari society road ctm ,Ahmedabad
361,"11,000",Unfurnished,1,1,1 BHK Apartment ," Applewood Estate Satyesh Residency, Bopal ",Ahmedabad
362,"18,000",Semi-Furnished,2,0,2 BHK Apartment ," Orchid Blues, Shela ",Ahmedabad
363,"9,000",Unfurnished,1,1,1 BHK Villa , Maninagar ,Ahmedabad
364,"35,000",Semi-Furnished,3,0,3 BHK Villa ," Aarohi Homes, Bopal ",Ahmedabad
365,"9,000",Unfurnished,1,0,1 BHKHouse , Maninagar ,Ahmedabad
366,"16,000",Unfurnished,2,1,3 BHK Apartment , Mighar Residency ,Ahmedabad
367,"42,000",Unfurnished,3,2,3 BHK Apartment ," Nebula Tower, Bodakdev ",Ahmedabad
368,"30,000",Unfurnished,3,1,3 BHK Apartment ," Kavisha Amara, Shela ",Ahmedabad
369,"17,000",Semi-Furnished,2,3,2 BHK Apartment ," Swati Residency 5, Chandkheda ",Ahmedabad
370,"75,000",Furnished,1,0,Studio Apartment , Fairfield By Marriott ,Ahmedabad
371,"8,000",Unfurnished,1,1,1 BHKHouse , Chandlodiya ,Ahmedabad
372,"22,000",Semi-Furnished,2,1,3 BHK Apartment ," Aastha opal, Nava wadaj ",Ahmedabad
373,"17,000",Unfurnished,2,1,2 BHK Apartment ," Orchid Blues, Shela ",Ahmedabad
374,"15,000",Semi-Furnished,2,0,2 BHK Apartment ," Sarvesh, Ranip ",Ahmedabad
375,"22,000",Unfurnished,3,0,3 BHK Villa , Devdarshan Bunglow ,Ahmedabad
376,"20,000",Semi-Furnished,2,1,3 BHK Apartment ," Himalaya Pearl, Motera ",Ahmedabad
377,"15,000",Unfurnished,2,3,2 BHKHouse , b 63 shivalay 2 galazimkhana road southbopal ,Ahmedabad
378,"42,000",Semi-Furnished,2,2,3 BHK Builder Floor , Gokuldham ,Ahmedabad
379,"10,000",Semi-Furnished,1,1,2 BHK Apartment , mudrika apartment ,Ahmedabad
380,"60,000",Furnished,4,3,3 BHK Apartment ," Galaxy Tower, Bodakdev ",Ahmedabad
381,"15,000",Unfurnished,2,1,2 BHK Apartment ," Sahaj Heights, Nava Vadaj ",Ahmedabad
382,"13,500",Semi-Furnished,2,0,2 BHKHouse , Ratneshwari ,Ahmedabad
383,"7,500",Furnished,3,0,5 BHK Villa ," Vejalpur, Jivraj park ",Ahmedabad
384,"15,000",Semi-Furnished,2,2,2 BHK Apartment ," Panjara Pol, Ambawadi ",Ahmedabad
385,"17,000",Unfurnished,3,1,3 BHK Apartment , A 504 Sagar Samrat Appartment ,Ahmedabad
386,"33,484",Semi-Furnished,3,0,3 BHK Apartment ," Shaligram Lakeview, Vaishnodevi Circle ",Ahmedabad
387,"60,000",Furnished,3,0,3 BHK Apartment ," Iscon Platinum, Bopal ",Ahmedabad
388,"16,000",Unfurnished,3,1,3 BHKHouse ," Green Forest, Vastral ",Ahmedabad
389,"28,000",Furnished,3,0,3 BHK Apartment ," Savvy Solaris, Motera ",Ahmedabad
390,"11,500",Semi-Furnished,1,1,2 BHKHouse , Paras Nagar Isanpur ,Ahmedabad
391,"20,000",Unfurnished,2,0,3 BHK Apartment ," Veer Savarker Heights 2 Vasantnagar, Gota ",Ahmedabad
392,"30,000",Unfurnished,2,1,2 BHK Villa , Juhapura ,Ahmedabad
393,"33,750",Furnished,3,0,3 BHK Apartment , Shyamal Cross Road ,Ahmedabad
394,"20,000",Semi-Furnished,3,1,3 BHK Apartment ," Rushabhdev Sharan Circle Homes, Zundal ",Ahmedabad
395,"25,000",Unfurnished,2,0,3 BHK Apartment , Shaligram Prime-South  ,Ahmedabad
396,"15,000",Unfurnished,1,2,1 BHKHouse , Harikrishnanagar society sardarnagar near  airport ,Ahmedabad
397,"35,000",Furnished,3,1,3 BHK Apartment ," Satyamev Royal 3, Chandkheda ",Ahmedabad
398,"44,500",Furnished,4,2,3 BHK Villa , Memnagar ,Ahmedabad
399,"28,000",Furnished,2,0,2 BHKHouse ," Sulay Row Houses, Vejalpur, Jivraj park ",Ahmedabad
400,"22,000",Furnished,2,0,2 BHK Apartment ," Swaminarayan Avenue, Swaminarayan Avenue, 132ft Ring Road, AEC Circle,  380013 ",Ahmedabad
401,"25,000",Unfurnished,2,1,3 BHK Apartment ," Godrej Green Glades, Jagatpur ",Ahmedabad
402,"95,000",Unfurnished,4,1,5 BHK Apartment ," Riviera Woods, Shela ",Ahmedabad
403,"20,000",Semi-Furnished,2,0,2 BHK Apartment ," Vivaan Eminence, Zundal ",Ahmedabad
404,"20,000",Unfurnished,3,1,3 BHK Apartment ," Casa Elite, Chharodi ",Ahmedabad
405,"31,000",Furnished,3,0,3 BHK Apartment ," Maher Homes 4, Shela ",Ahmedabad
406,"17,000",Furnished,3,0,3 BHK Villa , Naroda ,Ahmedabad
407,"18,000",Unfurnished,2,0,2 BHK Apartment ," Aleeza Park & Business Center, Juhapura ",Ahmedabad
408,"55,000",Furnished,3,0,4 BHKHouse , Chandkheda ,Ahmedabad
409,"15,000",Semi-Furnished,2,2,2 BHKHouse ," Sahaj Bungalows, Changodar ",Ahmedabad
410,"10,000",Semi-Furnished,2,2,2 BHKHouse ," Dev Vrusty, Chandkheda ",Ahmedabad
411,"18,000",Unfurnished,3,3,3 BHK Villa , Koteshwar ,Ahmedabad
412,"7,000",Unfurnished,1,0,Studio Apartment ," Satyesh Residency, Sardar Patel Ring Road ",Ahmedabad
413,"18,000",Unfurnished,2,1,3 BHK Apartment ," Shreeji Tulsi Heights, Tragad ",Ahmedabad
414,"28,500",Unfurnished,4,2,3 BHK Penthouse , Motera ,Ahmedabad
415,"23,000",Unfurnished,2,1,2 BHK Apartment ," kalyan tower, Maninagar ",Ahmedabad
416,"42,000",Furnished,3,1,3 BHK Villa , nilkanth bungalows ,Ahmedabad
417,"18,000",Semi-Furnished,2,1,2 BHK Apartment ," Rajshree Skyz, CTM, Amraiwadi ",Ahmedabad
418,"22,000",Semi-Furnished,2,1,3 BHKHouse ," Kaveri Pratham, Shilaj ",Ahmedabad
419,"18,000",Furnished,2,1,2 BHK Apartment ," Dev Samruddhi, Vastral ",Ahmedabad
420,"22,000",Semi-Furnished,3,3,3 BHK Apartment , Sarkhej ,Ahmedabad
421,"22,000",Unfurnished,2,0,2 BHK Apartment , Shyamal Cross Road ,Ahmedabad
422,"35,000",Unfurnished,5,3,4 BHK Villa ," Vrundavan Villa, Chandkheda ",Ahmedabad
423,"30,000",Furnished,2,0,2 BHK Apartment ," Malabar County 3, Sarkhej Gandhinagar Highway ",Ahmedabad
424,"35,000",Semi-Furnished,4,3,4 BHKHouse , Nana Chiloda ,Ahmedabad
425,"14,500",Semi-Furnished,2,2,1 BHKHouse , Samiyana society ,Ahmedabad
426,"22,500",Unfurnished,3,2,3 BHK Apartment , Zundal ,Ahmedabad
427,"65,000",Semi-Furnished,5,3,5 BHK Villa ," Ashapura Divyapunj Bungalows, Nigam Nagar, Chandkheda ",Ahmedabad
428,"24,000",Unfurnished,2,2,2 BHK Apartment , Rushabh flate ,Ahmedabad
429,"19,000",Furnished,2,3,2 BHK Penthouse , Motera Koteshwar Road ,Ahmedabad
430,"15,000",Unfurnished,2,1,2 BHK Apartment ," Devam Vinayak Residency, Narol Vatva Road ",Ahmedabad
431,"38,000",Furnished,3,3,3 BHK Apartment ," Orchid Sky, Shela ",Ahmedabad
432,"30,000",Furnished,2,0,2 BHKHouse , Rajnagar Society Paldi ,Ahmedabad
433,"40,000",Furnished,3,1,3 BHK Apartment ," Orchid Sky, Shela ",Ahmedabad
434,"20,000",Furnished,2,0,2 BHK Apartment , Khokhra ,Ahmedabad
435,"15,000",Semi-Furnished,4,2,4 BHKHouse , Sardarnagar ,Ahmedabad
436,"22,000",Unfurnished,3,3,3 BHK Apartment , Shivranjani Cross Road ,Ahmedabad
437,"20,000",Furnished,2,1,2 BHK Apartment , Ghuma ,Ahmedabad
438,"6,000",Semi-Furnished,1,1,1 BHK Apartment , Khokhra ,Ahmedabad
439,"15,000",Unfurnished,2,1,3 BHKHouse , Bapunagar ,Ahmedabad
440,"10,000",Unfurnished,2,1,2 BHKHouse , Jasoda Cross Road ,Ahmedabad
442,"12,000",Furnished,1,1,2 BHKHouse ," D Cabin, Chandkheda ",Ahmedabad
443,"5,000",Semi-Furnished,1,0,1 BHKHouse , shreeji park society vastral ,Ahmedabad
444,"25,000",Semi-Furnished,3,3,3 BHK Apartment ," Nandanvan Apartment,  Cantonment ",Ahmedabad
445,"15,000",Furnished,2,0,2 BHK Builder Floor , Maninagar ,Ahmedabad
446,"20,000",Semi-Furnished,2,0,2 BHK Builder Floor , Vaishnodevi Circle ,Ahmedabad
447,"24,000",Furnished,3,0,2 BHKHouse , Naranpura ,Ahmedabad
448,"10,000",Semi-Furnished,2,1,2 BHK Apartment , Juhapura ,Ahmedabad
449,"9,500",Unfurnished,1,1,1 BHK Apartment ," Shrifal Apartment, Gota ",Ahmedabad
450,"17,000",Semi-Furnished,1,0,1 BHK Apartment , Shantipura ,Ahmedabad
451,"6,500",Semi-Furnished,1,1,Studio Apartment , Ambawadi ,Ahmedabad
452,"12,000",Semi-Furnished,1,1,2 BHK Apartment ," Maninagar East, Maninagar ",Ahmedabad
454,"22,000",Semi-Furnished,3,1,3 BHK Apartment ," Ganesh Elegence, Bhadaj ",Ahmedabad
455,"20,000",Unfurnished,3,1,4 BHK Villa , Nava Naroda ,Ahmedabad
456,"28,000",Semi-Furnished,3,2,3 BHK Villa , Shyamvill-2 ,Ahmedabad
