,price,Furnishing,Bathroom,Balcony,bhk,locality,City
170,"65,000",Semi-Furnished,3.0,0,3 BHK Apartment ," Evershine Millenium Paradise, Thakur Village, Kandivali East ",Mumbai
171,300000,Unfurnished,5.0,0,4 BHK Apartment ," Bombay Dyeing Two ICC, Dadar East ",Mumbai
172,"75,000",Semi-Furnished,3.0,3,3 BHK Apartment ," Oberoi Splendor, Jogeshwari Vikhroli Link Road ",Mumbai
173,"75,000",Unfurnished,3.0,1,3 BHK Apartment ," Sheth Montana, Mulund West ",Mumbai
174,"50,000",Semi-Furnished,2.0,0,1 BHK Apartment ," Hiranandani Regent Hill, Powai ",Mumbai
175,"54,000",Semi-Furnished,2.0,1,2 BHK Apartment ," Runwal Bliss, Kanjurmarg East ",Mumbai
176,"68,000",Unfurnished,2.0,1,3 BHK Apartment ," Kalpataru Towers, Kandivali East ",Mumbai
177,120000,Semi-Furnished,3.0,3,3 BHK Apartment ," Omkar Alta Monte, Malad East ",Mumbai
178,120000,Furnished,3.0,0,3 BHK Apartment , Chunabhatti ,Mumbai
179,110000,Semi-Furnished,2.0,2,3 BHK Apartment ," Oberoi Splendor, Andheri East ",Mumbai
180,150000,Unfurnished,6.0,1,4 BHK Apartment ," Auris Serenity, Kanch Pada ",Mumbai
181,400000,Semi-Furnished,4.0,0,4 BHK Apartment ," Omkar 1973, Worli ",Mumbai
182,"58,000",Semi-Furnished,2.0,0,2 BHK Apartment ," Mayfair The View, Vikhroli West ",Mumbai
183,"22,000",Unfurnished,2.0,2,2 BHK Apartment ," RNA COURTYARD CHS LTD, Mira Road ",Mumbai
184,"35,000",Unfurnished,1.0,0,1 BHK Apartment , Kandivali West ,Mumbai
185,"54,000",Unfurnished,2.0,0,2 BHK Apartment , Sunder Nagar ,Mumbai
186,"42,000",Semi-Furnished,2.0,0,1 BHK Apartment ," Godrej Garden Enclave B Type Tower, Vikhroli East ",Mumbai
187,170000,Semi-Furnished,3.0,1,3 BHK Apartment , Dadar East ,Mumbai
188,170000,Furnished,4.0,0,4 BHK Apartment ," diamond garden, Chembur ",Mumbai
189,170000,Semi-Furnished,3.0,1,3 BHK Apartment , Bandra West ,Mumbai
190,"60,000",Semi-Furnished,2.0,0,1 BHK Apartment , Agripada ,Mumbai
191,"84,500",Furnished,2.0,0,3 BHK Apartment ," Kalpataru Estate, Jogeshwari Vikhroli Link Road ",Mumbai
192,"55,000",Semi-Furnished,3.0,1,3 BHK Apartment ," Mit Niketan, Kandivali East ",Mumbai
193,"36,000",Furnished,2.0,0,2 BHK Apartment ," I C Colony, Borivali West ",Mumbai
194,"62,000",Furnished,2.0,0,1 BHK Apartment ," Hiranandani Regent Hill, Hiranandani Gardens ",Mumbai
195,300000,Furnished,4.0,2,4 BHK Apartment ," HDIL Metropolis, DN Nagar ",Mumbai
196,"27,000",Semi-Furnished,1.0,0,1 BHK Apartment ," Anagha CHS, Mulund West ",Mumbai
197,"50,000",Semi-Furnished,2.0,0,2 BHK Apartment ," Runwal Forests, Kanjurmarg West ",Mumbai
198,130000,Unfurnished,2.0,2,3 BHK Apartment , Hiranandani Gardens ,Mumbai
199,"99,000",Semi-Furnished,2.0,0,2 BHK Apartment ," Ajmera Zeon, Wadala East ",Mumbai
200,370000,Semi-Furnished,3.0,1,2 BHK Apartment ," Raheja Vivarea, Mahalakshmi ",Mumbai
201,"57,000",Furnished,2.0,0,2 BHK Apartment ," Evershine Grandeur, Malad West ",Mumbai
202,300000,Semi-Furnished,3.0,1,3 BHK Apartment ," Vision Crest, Prabhadevi ",Mumbai
203,200000,Semi-Furnished,3.0,3,3 BHK Apartment ," Lokhandwala Minerva, Mahalakshmi ",Mumbai
204,"85,000",Semi-Furnished,3.0,3,3 BHK Apartment ," Oberoi Eternia And Enigma, Mulund West ",Mumbai
205,260000,Unfurnished,4.0,0,3 BHK Apartment ," Lodha Park, Worli ",Mumbai
206,"70,000",Unfurnished,2.0,2,2 BHK Apartment , Andheri West ,Mumbai
207,"28,000",Unfurnished,2.0,0,1 BHK Apartment ," Samarth Srishti, Bhandup West ",Mumbai
208,280000,Semi-Furnished,5.0,0,3 BHK Apartment ," Lodha Marquise, Upper Worli ",Mumbai
209,"48,000",Unfurnished,2.0,1,2 BHK Apartment ," White City, Kandivali East ",Mumbai
210,"60,000",Unfurnished,2.0,0,2 BHK Apartment ," Sai Sanskar, Deonar ",Mumbai
211,120000,Semi-Furnished,2.0,2,2 BHK Apartment ," L&T Crescent Bay, Parel ",Mumbai
212,250000,Unfurnished,3.0,1,2 BHK Apartment ," Lokhandwala Minerva, Mahalakshmi ",Mumbai
213,"25,500",Semi-Furnished,2.0,0,1 BHK Apartment ," Priyamvada CHS, Ashok Nagar Central  ",Mumbai
214,"70,000",Unfurnished,2.0,0,2 BHK Apartment ," DLH Darpan, Andheri West ",Mumbai
215,200000,Semi-Furnished,3.0,2,3 BHK Apartment , Santacruz West ,Mumbai
216,"60,000",Semi-Furnished,2.0,2,2 BHK Apartment ," Raheja Vistas, Andheri East ",Mumbai
217,"19,000",Semi-Furnished,1.0,0,1 BHK Apartment ," Gyan Amrit Apartment, Kandivali West ",Mumbai
218,"51,000",Furnished,2.0,0,2 BHK Apartment ," Marina Enclave, Jankalyan Nagar ",Mumbai
219,"45,000",Unfurnished,2.0,3,2 BHK Apartment , Kandivali East ,Mumbai
220,"18,000",Unfurnished,2.0,3,1 BHK Apartment ," Savaliya Heights, Mira Road ",Mumbai
221,"40,000",Furnished,2.0,0,2 BHK Apartment ," Evershine Millenium Paradise, Thakur Village, Kandivali East ",Mumbai
222,"40,000",Furnished,2.0,0,2 BHK Apartment ," Sai Baba Complex, Yashodham ",Mumbai
223,140000,Semi-Furnished,3.0,0,4 BHK Apartment ," Monte South, Byculla ",Mumbai
224,"52,000",Unfurnished,2.0,0,2 BHK Apartment ," Kalpataru Crest, Bhandup West ",Mumbai
225,150000,Unfurnished,6.0,2,4 BHK Apartment ," Auris Serenity, Malad West ",Mumbai
226,"35,000",Semi-Furnished,2.0,0,2 BHK Apartment ," Philip Tower, Borivali West ",Mumbai
227,250000,Semi-Furnished,4.0,0,4 BHK Apartment ," Lodha Marquise, Worli ",Mumbai
228,"80,000",Semi-Furnished,2.0,3,2 BHK Apartment ," Omkar Veda, Parel ",Mumbai
229,"80,000",Furnished,2.0,3,2 BHK Apartment ," Aster, Kalina ",Mumbai
230,"75,000",Semi-Furnished,3.0,0,3 BHK Apartment ," F Residences Malad, Malad East ",Mumbai
231,"52,000",Furnished,2.0,3,2 BHK Apartment ," Divyam Heights, Andheri West ",Mumbai
232,250000,Furnished,4.0,0,4 BHK Apartment , Vile Parle East ,Mumbai
233,220000,Furnished,3.0,0,3 BHK Apartment ," Kalpataru Residency, Sion ",Mumbai
234,"70,000",Semi-Furnished,4.0,0,3 BHK Apartment , Borivali West ,Mumbai
235,"55,000",Unfurnished,2.0,0,2 BHK Apartment , MHADA Colony 20 ,Mumbai
236,"90,000",Unfurnished,2.0,0,2 BHK Apartment , Kings Circle Garden ,Mumbai
237,120000,Semi-Furnished,4.0,5,4 BHK Apartment ," Kohinoor City Phase III, Kurla West ",Mumbai
238,"15,000",Semi-Furnished,1.0,0,2 BHK Apartment , Madh market ,Mumbai
239,120000,Furnished,3.0,1,3 BHK Apartment ," Mahindra Vivante, Andheri East ",Mumbai
240,250000,Unfurnished,4.0,1,3 BHK Apartment ," Lodha Enchante, Wadala ",Mumbai
241,"63,000",Unfurnished,2.0,1,2 BHK Apartment ," Khatyani Residency, Andheri East ",Mumbai
242,550000,Furnished,5.0,4,4 BHK Apartment ," Windsor Grande Residences, Andheri West ",Mumbai
243,"71,000",Semi-Furnished,2.0,1,3 BHK Apartment ," Runwal Forests, Kanjurmarg West ",Mumbai
244,300000,Furnished,4.0,0,4 BHK Apartment , JVPD Scheme ,Mumbai
245,240000,Unfurnished,5.0,2,5 BHK Apartment ," Oberoi Springs, Andheri West ",Mumbai
246,229999,Furnished,3.0,0,3 BHK Apartment , Khar West ,Mumbai
247,"27,000",Furnished,2.0,4,2 BHK Apartment ," SURYA DARSHAN, Mira Road ",Mumbai
248,"72,000",Semi-Furnished,2.0,1,2 BHK Apartment ," Shapoorji Pallonji Vicinia, Chandivali ",Mumbai
249,"60,000",Furnished,2.0,0,2 BHK Apartment ," Ashok tower, Andheri East ",Mumbai
250,1100000,Semi-Furnished,5.0,1,4 BHK Apartment , Worli ,Mumbai
251,"36,000",Unfurnished,2.0,0,1 BHK Apartment , Andheri West ,Mumbai
252,"53,000",Furnished,1.0,1,1 BHK Apartment , Lower Parel West ,Mumbai
253,"28,000",Semi-Furnished,2.0,0,1 BHK Apartment , Borivali West ,Mumbai
254,450000,Unfurnished,4.0,3,4 BHK Apartment , Gowalia Tank ,Mumbai
255,"10,000",Furnished,1.0,0,1 BHKHouse , Andheri East  ,Mumbai
256,"20,000",Furnished,1.0,1,1 BHK Apartment ," Bandra Government Colony, Bandra East ",Mumbai
257,680000,Semi-Furnished,5.0,3,4 BHK Apartment ," Sunteck Signature Island , Bandra Kurla Complex ",Mumbai
258,"45,000",Furnished,2.0,0,2 BHK Apartment ," Bhagyawan Apartment, Mulund East ",Mumbai
259,600000,Furnished,4.0,4,4 BHK Apartment , Bandra West ,Mumbai
260,"38,000",Semi-Furnished,1.0,0,1 BHK Apartment ," Siddhivinayak Darshan, Mahalakshmi ",Mumbai
261,"11,000",Unfurnished,2.0,1,1 BHK Apartment ," Ornate Galaxy, Naigaon ",Mumbai
262,"38,500",Unfurnished,2.0,0,2 BHK Apartment ," Oasis, Kandivali East ",Mumbai
263,"16,500",Furnished,1.0,0,1 BHK Apartment , Lower Parel ,Mumbai
264,"54,000",Furnished,2.0,1,2 BHK Apartment ," Evershine Meadows, Mahim ",Mumbai
265,180000,Furnished,4.0,2,4 BHK Apartment ," Adani Western Heights, Andheri West ",Mumbai
266,"35,000",Unfurnished,2.0,0,2 BHK Apartment , Govandi West ,Mumbai
